station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LFPG,2026-02-28 10:00,50.00,39.20,66.26,240.00,17.00,0.00,30.12,M,6.21,M,BKN,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 281000Z 24017KT 9999 BKN030 10/04 Q1020 TEMPO 22018G30KT,M
LFPG,2026-02-28 10:30,50.00,39.20,66.26,250.00,17.00,0.00,30.15,M,6.21,M,BKN,M,M,M,3200.00,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 281030Z 25017KT 220V280 9999 BKN032 10/04 Q1021 TEMPO 22018G30KT,M
LFPG,2026-02-28 11:00,51.80,39.20,61.99,240.00,19.00,0.00,30.15,M,6.21,M,BKN,M,M,M,3200.00,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 281100Z 24019KT 9999 BKN032 11/04 Q1021 TEMPO 22018G30KT,M
LFPG,2026-02-28 11:30,51.80,39.20,61.99,250.00,17.00,0.00,30.18,M,6.21,M,BKN,M,M,M,3300.00,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 281130Z 25017KT 9999 BKN033 11/04 Q1022 TEMPO 22018G30KT,M
LFPG,2026-02-28 12:00,53.60,39.20,58.02,250.00,17.00,0.00,30.18,M,6.21,M,BKN,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 281200Z 25017KT 9999 BKN035 12/04 Q1022 TEMPO 22018G30KT,M
LFPG,2026-02-28 12:30,51.80,39.20,61.99,260.00,14.00,0.00,30.18,M,6.21,M,BKN,M,M,M,3600.00,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 281230Z 26014KT 9999 BKN036 11/04 Q1022 TEMPO 22018G30KT,M
LFPG,2026-02-28 13:00,53.60,39.20,58.02,260.00,18.00,0.00,30.18,M,6.21,M,FEW,BKN,M,M,3300.00,4600.00,M,M,M,M,M,M,M,M,M,53.60,LFPG 281300Z 26018KT 9999 FEW033 BKN046 12/04 Q1022 TEMPO 22018G30KT,M
LFPG,2026-02-28 13:30,55.40,37.40,50.63,250.00,16.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LFPG 281330Z 25016KT CAVOK 13/03 Q1022 TEMPO 22018G30KT SCT020TCU,M
LFPG,2026-02-28 14:00,57.20,39.20,50.91,260.00,12.00,0.00,30.18,M,6.21,M,BKN,BKN,M,M,4600.00,26000.00,M,M,M,M,M,M,M,M,M,57.20,LFPG 281400Z 26012KT 9999 BKN046 BKN260 14/04 Q1022 TEMPO 22018G30KT SCT020TCU,M
LFPG,2026-02-28 14:30,57.20,35.60,44.18,240.00,16.00,0.00,30.18,M,6.21,M,BKN,BKN,M,M,4600.00,26000.00,M,M,M,M,M,M,M,M,M,57.20,LFPG 281430Z 24016KT 9999 BKN046 BKN260 14/02 Q1022 TEMPO 22018G30KT SCT020TCU,M
LFPG,2026-02-28 15:00,53.60,39.20,58.02,280.00,16.00,0.00,30.21,M,6.21,M,FEW,BKN,M,M,3300.00,4600.00,M,M,M,M,M,M,M,M,M,53.60,LFPG 281500Z 28016KT 240V320 9999 FEW033 BKN046 12/04 Q1023 TEMPO 22018G30KT SCT020TCU,M
LFPG,2026-02-28 15:30,53.60,41.00,62.22,300.00,10.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 281530Z 30010KT CAVOK 12/05 Q1023 TEMPO 22018G30KT SCT020TCU,M
LFPG,2026-02-28 16:00,53.60,39.20,58.02,290.00,7.00,0.00,30.21,M,6.21,M,BKN,M,M,M,3300.00,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 281600Z 29007KT 9999 BKN033 12/04 Q1023 TEMPO 22018G30KT SCT020TCU,M
LFPG,2026-02-28 16:30,53.60,39.20,58.02,290.00,7.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 281630Z 29007KT 240V320 CAVOK 12/04 Q1023 NOSIG,M
LFPG,2026-02-28 17:00,51.80,41.00,66.48,320.00,10.00,0.00,30.21,M,6.21,M,FEW,BKN,M,M,4300.00,6800.00,M,M,M,M,M,M,M,M,M,51.80,LFPG 281700Z 32010KT 9999 FEW043 BKN068 11/05 Q1023 NOSIG,M
LFPG,2026-02-28 17:30,50.00,39.20,66.26,330.00,3.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 281730Z 33003KT CAVOK 10/04 Q1023 NOSIG,M
LFPG,2026-02-28 18:00,48.20,39.20,70.87,320.00,4.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.34,LFPG 281800Z 32004KT CAVOK 09/04 Q1024 NOSIG,M
LFPG,2026-02-28 18:30,46.40,39.20,75.84,320.00,4.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.24,LFPG 281830Z 32004KT CAVOK 08/04 Q1024 NOSIG,M
LFPG,2026-02-28 19:00,46.40,39.20,75.84,330.00,3.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.15,LFPG 281900Z 33003KT CAVOK 08/04 Q1024 NOSIG,M
LFPG,2026-02-28 19:30,46.40,39.20,75.84,0.00,0.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,LFPG 281930Z 00000KT CAVOK 08/04 Q1024 NOSIG,M
LFPG,2026-02-28 20:00,44.60,39.20,81.20,190.00,2.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.60,LFPG 282000Z 19002KT CAVOK 07/04 Q1024 NOSIG,M
LFPG,2026-02-28 20:30,42.80,39.20,86.99,170.00,4.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.03,LFPG 282030Z 17004KT 140V250 CAVOK 06/04 Q1024 NOSIG,M
LFPG,2026-02-28 21:00,42.80,39.20,86.99,150.00,5.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.22,LFPG 282100Z 15005KT CAVOK 06/04 Q1025 NOSIG,M
LFPG,2026-02-28 21:30,44.60,39.20,81.20,M,6.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.71,LFPG 282130Z VRB06KT CAVOK 07/04 Q1024 NOSIG,M
LFPG,2026-02-28 22:00,44.60,39.20,81.20,140.00,5.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.36,LFPG 282200Z 14005KT 080V160 CAVOK 07/04 Q1024 NOSIG,M
LFPG,2026-02-28 22:30,44.60,39.20,81.20,140.00,5.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.36,LFPG 282230Z 14005KT CAVOK 07/04 Q1024 NOSIG,M
LFPG,2026-02-28 23:00,42.80,37.40,81.06,150.00,4.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.03,LFPG 282300Z 15004KT CAVOK 06/03 Q1024 NOSIG,M
LFPG,2026-02-28 23:30,42.80,37.40,81.06,150.00,6.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.54,LFPG 282330Z 15006KT CAVOK 06/03 Q1024 NOSIG,M
LFPG,2026-03-01 00:00,42.80,37.40,81.06,160.00,4.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.03,LFPG 010000Z 16004KT CAVOK 06/03 Q1024 NOSIG,M
LFPG,2026-03-01 00:30,42.80,37.40,81.06,170.00,6.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.54,LFPG 010030Z 17006KT CAVOK 06/03 Q1024 NOSIG,M
LFPG,2026-03-01 01:00,41.00,37.40,86.89,170.00,5.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.08,LFPG 010100Z 17005KT CAVOK 05/03 Q1024 NOSIG,M
LFPG,2026-03-01 01:30,41.00,37.40,86.89,150.00,5.00,0.00,30.24,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,37.08,LFPG 010130Z 15005KT 9999 FEW045 05/03 Q1024 NOSIG,M
LFPG,2026-03-01 02:00,41.00,37.40,86.89,170.00,6.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.37,LFPG 010200Z 17006KT CAVOK 05/03 Q1024 NOSIG,M
LFPG,2026-03-01 02:30,41.00,37.40,86.89,170.00,7.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.75,LFPG 010230Z 17007KT CAVOK 05/03 Q1024 NOSIG,M
LFPG,2026-03-01 03:00,41.00,37.40,86.89,180.00,7.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.75,LFPG 010300Z 18007KT CAVOK 05/03 Q1023 NOSIG,M
LFPG,2026-03-01 03:30,41.00,37.40,86.89,180.00,6.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.37,LFPG 010330Z 18006KT CAVOK 05/03 Q1023 NOSIG,M
LFPG,2026-03-01 04:00,41.00,37.40,86.89,170.00,7.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.75,LFPG 010400Z 17007KT CAVOK 05/03 Q1023 NOSIG,M
LFPG,2026-03-01 04:30,39.20,37.40,93.19,180.00,8.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.98,LFPG 010430Z 18008KT CAVOK 04/03 Q1024 NOSIG,M
LFPG,2026-03-01 05:00,39.20,37.40,93.19,170.00,9.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.47,LFPG 010500Z 17009KT CAVOK 04/03 Q1024 NOSIG,M
LFPG,2026-03-01 05:30,39.20,37.40,93.19,170.00,8.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.98,LFPG 010530Z 17008KT CAVOK 04/03 Q1024 TEMPO 4000 BR,M
LFPG,2026-03-01 06:00,39.20,37.40,93.19,170.00,9.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.47,LFPG 010600Z 17009KT CAVOK 04/03 Q1024 TEMPO 4000 BR,M
LFPG,2026-03-01 06:30,39.20,37.40,93.19,180.00,9.00,0.00,30.24,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.47,LFPG 010630Z 18009KT 8000 NSC 04/03 Q1024 TEMPO 4000 BR,M
LFPG,2026-03-01 07:00,39.20,39.20,100.00,180.00,9.00,0.00,30.24,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.47,LFPG 010700Z 18009KT 8000 NSC 04/04 Q1024 TEMPO 4000 BR,M
LFPG,2026-03-01 07:30,41.00,41.00,100.00,180.00,9.00,0.00,30.24,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.70,LFPG 010730Z 18009KT 8000 NSC 05/05 Q1024 TEMPO 4000 BR,M
LFPG,2026-03-01 08:00,42.80,41.00,93.29,180.00,10.00,0.00,30.24,M,4.97,M,FEW,BKN,M,M,600.00,14000.00,M,M,M,M,M,M,M,M,M,36.51,LFPG 010800Z 18010KT 8000 FEW006 BKN140 06/05 Q1024 TEMPO 4000 BR,M
LFPG,2026-03-01 08:30,42.80,41.00,93.29,180.00,9.00,0.00,30.24,M,4.97,M,FEW,BKN,M,M,600.00,14000.00,M,M,M,M,M,M,M,M,M,36.94,LFPG 010830Z 18009KT 8000 FEW006 BKN140 06/05 Q1024 TEMPO 4000 BR,M
LFPG,2026-03-01 09:00,44.60,41.00,87.08,180.00,9.00,0.00,30.24,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.18,LFPG 010900Z 18009KT 8000 NSC 07/05 Q1024 TEMPO 4000 BR,M
LFPG,2026-03-01 09:30,46.40,42.80,87.18,190.00,10.00,0.00,30.24,M,4.97,M,FEW,SCT,M,M,1000.00,13000.00,M,M,M,M,M,M,M,M,M,41.03,LFPG 010930Z 19010KT 160V220 8000 FEW010 SCT130 08/06 Q1024 TEMPO 4000 BR,M
LFPG,2026-03-01 10:00,48.20,42.80,81.47,200.00,13.00,0.00,30.24,M,4.97,M,SCT,SCT,M,M,1000.00,13000.00,M,M,M,M,M,M,M,M,M,42.32,LFPG 011000Z 20013KT 8000 SCT010 SCT130 09/06 Q1024 TEMPO 4000 BR,M
LFPG,2026-03-01 10:30,50.00,42.80,76.17,190.00,14.00,0.00,30.24,M,4.97,M,BKN,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 011030Z 19014KT 8000 BKN010 10/06 Q1024 TEMPO 4000 BR,M
LFPG,2026-03-01 11:00,51.80,42.80,71.26,200.00,14.00,0.00,30.24,M,6.21,M,BKN,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 011100Z 20014KT 9999 BKN016 11/06 Q1024 TEMPO 4000 BR,M
LFPG,2026-03-01 11:30,51.80,41.00,66.48,210.00,14.00,0.00,30.24,M,6.21,M,BKN,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 011130Z 21014KT 180V240 9999 BKN020 11/05 Q1024 TEMPO 4000 BR,M
LFPG,2026-03-01 12:00,53.60,41.00,62.22,220.00,15.00,0.00,30.21,M,6.21,M,BKN,M,M,M,2600.00,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 011200Z 22015KT 190V250 9999 BKN026 12/05 Q1023 NOSIG,M
LFPG,2026-03-01 12:30,53.60,41.00,62.22,210.00,15.00,0.00,30.21,M,6.21,M,BKN,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 011230Z 21015KT 9999 BKN028 12/05 Q1023 NOSIG,M
LFPG,2026-03-01 13:00,53.60,39.20,58.02,220.00,15.00,0.00,30.21,M,6.21,M,BKN,M,M,M,3300.00,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 011300Z 22015KT 9999 BKN033 12/04 Q1023 NOSIG,M
LFPG,2026-03-01 13:30,53.60,39.20,58.02,210.00,16.00,0.00,30.18,M,6.21,M,BKN,M,M,M,3300.00,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 011330Z 21016KT 9999 BKN033 12/04 Q1022 NOSIG,M
LFPG,2026-03-01 14:00,53.60,39.20,58.02,230.00,13.00,0.00,30.18,M,6.21,M,BKN,M,M,M,3600.00,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 011400Z 23013KT 200V280 9999 BKN036 12/04 Q1022 NOSIG,M
LFPG,2026-03-01 14:30,55.40,39.20,54.33,210.00,13.00,0.00,30.18,M,6.21,M,BKN,M,M,M,3600.00,M,M,M,M,M,M,M,M,M,M,55.40,LFPG 011430Z 21013KT 9999 BKN036 13/04 Q1022 NOSIG,M
LFPG,2026-03-01 15:00,55.40,39.20,54.33,210.00,14.00,0.00,30.18,M,6.21,M,BKN,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,55.40,LFPG 011500Z 21014KT 9999 BKN040 13/04 Q1022 NOSIG,M
LFPG,2026-03-01 15:30,55.40,39.20,54.33,200.00,13.00,0.00,30.15,M,6.21,M,SCT,BKN,M,M,4000.00,13000.00,M,M,M,M,M,M,M,M,M,55.40,LFPG 011530Z 20013KT 9999 SCT040 BKN130 13/04 Q1021 NOSIG,M
LFPG,2026-03-01 16:00,53.60,37.40,54.07,210.00,12.00,0.00,30.15,M,6.21,M,SCT,BKN,M,M,4000.00,12000.00,M,M,M,M,M,M,M,M,M,53.60,LFPG 011600Z 21012KT 9999 SCT040 BKN120 12/03 Q1021 NOSIG,M
LFPG,2026-03-01 16:30,55.40,39.20,54.33,200.00,12.00,0.00,30.15,M,6.21,M,SCT,BKN,M,M,4000.00,13000.00,M,M,M,M,M,M,M,M,M,55.40,LFPG 011630Z 20012KT 9999 SCT040 BKN130 13/04 Q1021 NOSIG,M
LFPG,2026-03-01 17:00,53.60,39.20,58.02,200.00,12.00,0.00,30.15,M,6.21,M,FEW,SCT,M,M,4000.00,13000.00,M,M,M,M,M,M,M,M,M,53.60,LFPG 011700Z 20012KT 9999 FEW040 SCT130 12/04 Q1021 NOSIG,M
LFPG,2026-03-01 17:30,53.60,39.20,58.02,190.00,14.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 011730Z 19014KT CAVOK 12/04 Q1021 NOSIG,M
LFPG,2026-03-01 18:00,51.80,39.20,61.99,190.00,9.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 011800Z 19009KT CAVOK 11/04 Q1021 NOSIG,M
LFPG,2026-03-01 18:30,51.80,39.20,61.99,190.00,6.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 011830Z 19006KT CAVOK 11/04 Q1021 NOSIG,M
LFPG,2026-03-01 19:00,51.80,39.20,61.99,170.00,5.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 011900Z 17005KT CAVOK 11/04 Q1021 NOSIG,M
LFPG,2026-03-01 19:30,50.00,39.20,66.26,170.00,4.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LFPG 011930Z 17004KT 120V180 CAVOK 10/04 Q1021 NOSIG,M
LFPG,2026-03-01 20:00,48.20,39.20,70.87,150.00,7.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.53,LFPG 012000Z 15007KT CAVOK 09/04 Q1021 NOSIG,M
LFPG,2026-03-01 20:30,48.20,39.20,70.87,140.00,6.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.04,LFPG 012030Z 14006KT CAVOK 09/04 Q1021 NOSIG,M
LFPG,2026-03-01 21:00,48.20,39.20,70.87,160.00,6.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.04,LFPG 012100Z 16006KT CAVOK 09/04 Q1021 NOSIG,M
LFPG,2026-03-01 21:30,48.20,37.40,66.04,150.00,7.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.53,LFPG 012130Z 15007KT CAVOK 09/03 Q1020 NOSIG,M
LFPG,2026-03-01 22:00,46.40,37.40,70.67,150.00,7.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.33,LFPG 012200Z 15007KT CAVOK 08/03 Q1020 NOSIG,M
LFPG,2026-03-01 22:30,46.40,37.40,70.67,150.00,8.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.85,LFPG 012230Z 15008KT CAVOK 08/03 Q1020 NOSIG,M
LFPG,2026-03-01 23:00,46.40,39.20,75.84,150.00,9.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.42,LFPG 012300Z 15009KT CAVOK 08/04 Q1019 NOSIG,M
LFPG,2026-03-01 23:30,46.40,37.40,70.67,150.00,8.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.85,LFPG 012330Z 15008KT CAVOK 08/03 Q1019 NOSIG,M
LFPG,2026-03-02 00:00,46.40,37.40,70.67,150.00,8.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.85,LFPG 020000Z 15008KT CAVOK 08/03 Q1019 NOSIG,M
LFPG,2026-03-02 00:30,46.40,37.40,70.67,150.00,8.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.85,LFPG 020030Z 15008KT CAVOK 08/03 Q1019 NOSIG,M
LFPG,2026-03-02 01:00,46.40,37.40,70.67,150.00,9.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.42,LFPG 020100Z 15009KT CAVOK 08/03 Q1019 NOSIG,M
LFPG,2026-03-02 01:30,46.40,37.40,70.67,140.00,9.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.42,LFPG 020130Z 14009KT CAVOK 08/03 Q1019 NOSIG,M
LFPG,2026-03-02 02:00,46.40,39.20,75.84,140.00,8.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.85,LFPG 020200Z 14008KT CAVOK 08/04 Q1018 NOSIG,M
LFPG,2026-03-02 02:30,46.40,37.40,70.67,140.00,9.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.42,LFPG 020230Z 14009KT CAVOK 08/03 Q1018 NOSIG,M
LFPG,2026-03-02 03:00,46.40,37.40,70.67,140.00,9.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.42,LFPG 020300Z 14009KT CAVOK 08/03 Q1018 NOSIG,M
LFPG,2026-03-02 03:30,44.60,37.40,75.67,150.00,8.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.63,LFPG 020330Z 15008KT CAVOK 07/03 Q1018 NOSIG,M
LFPG,2026-03-02 04:00,44.60,37.40,75.67,150.00,8.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.63,LFPG 020400Z 15008KT CAVOK 07/03 Q1018 NOSIG,M
LFPG,2026-03-02 04:30,44.60,37.40,75.67,150.00,8.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.63,LFPG 020430Z 15008KT CAVOK 07/03 Q1018 NOSIG,M
LFPG,2026-03-02 05:00,44.60,37.40,75.67,160.00,9.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.18,LFPG 020500Z 16009KT CAVOK 07/03 Q1018 NOSIG,M
LFPG,2026-03-02 05:30,44.60,37.40,75.67,150.00,5.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.36,LFPG 020530Z 15005KT CAVOK 07/03 Q1018 NOSIG,M
LFPG,2026-03-02 06:00,44.60,37.40,75.67,150.00,8.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.63,LFPG 020600Z 15008KT CAVOK 07/03 Q1018 NOSIG,M
LFPG,2026-03-02 06:30,44.60,37.40,75.67,160.00,6.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.71,LFPG 020630Z 16006KT CAVOK 07/03 Q1018 NOSIG,M
LFPG,2026-03-02 07:00,44.60,37.40,75.67,150.00,7.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.14,LFPG 020700Z 15007KT CAVOK 07/03 Q1018 NOSIG,M
LFPG,2026-03-02 07:30,44.60,37.40,75.67,150.00,6.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.71,LFPG 020730Z 15006KT CAVOK 07/03 Q1018 NOSIG,M
LFPG,2026-03-02 08:00,48.20,39.20,70.87,150.00,8.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.07,LFPG 020800Z 15008KT CAVOK 09/04 Q1018 NOSIG,M
LFPG,2026-03-02 08:30,48.20,39.20,70.87,160.00,7.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.53,LFPG 020830Z 16007KT CAVOK 09/04 Q1019 NOSIG,M
LFPG,2026-03-02 09:00,51.80,39.20,61.99,170.00,6.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,LFPG 020900Z 17006KT 120V190 CAVOK 11/04 Q1019 NOSIG,M
LFPG,2026-03-02 09:30,53.60,39.20,58.02,170.00,10.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LFPG 020930Z 17010KT CAVOK 12/04 Q1019 NOSIG,M
LFPG,2026-03-02 10:00,55.40,39.20,54.33,160.00,11.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LFPG 021000Z 16011KT 110V190 CAVOK 13/04 Q1019 NOSIG,M
LFPG,2026-03-02 10:30,57.20,39.20,50.91,160.00,9.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFPG 021030Z 16009KT 110V190 CAVOK 14/04 Q1019 NOSIG,M
LFPG,2026-03-02 11:00,57.20,41.00,54.60,150.00,10.00,0.00,30.09,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,57.20,LFPG 021100Z 15010KT 9999 FEW040 14/05 Q1019 NOSIG,M
LFPG,2026-03-02 11:30,60.80,41.00,48.01,160.00,5.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 021130Z 16005KT 100V210 CAVOK 16/05 Q1018 NOSIG,M
LFPG,2026-03-02 12:00,60.80,39.20,44.76,160.00,7.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 021200Z 16007KT CAVOK 16/04 Q1018 NOSIG,M
LFPG,2026-03-02 12:30,60.80,39.20,44.76,170.00,5.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPG 021230Z 17005KT 110V230 CAVOK 16/04 Q1018 NOSIG,M
LFPG,2026-03-02 13:00,62.60,39.20,42.00,M,7.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,LFPG 021300Z VRB07KT CAVOK 17/04 Q1018 NOSIG,M
LFPG,2026-03-02 13:30,62.60,39.20,42.00,170.00,5.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,LFPG 021330Z 17005KT 120V210 CAVOK 17/04 Q1018 NOSIG,M
LFPG,2026-03-02 14:00,62.60,37.40,39.14,160.00,8.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,LFPG 021400Z 16008KT 100V210 CAVOK 17/03 Q1018 NOSIG,M
LFPG,2026-03-02 14:30,62.60,37.40,39.14,150.00,11.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,LFPG 021430Z 15011KT 110V170 CAVOK 17/03 Q1018 NOSIG,M
